traffic_id,hour,day_of_week,zone_type,traffic_level,avg_speed_kmph
TRF070064,13,3,commercial,high,13.9
TRF001304,3,5,,low,51.4
TRF087226,0,6,industrial,low,78.6
TRF016135,4,5,industrial,low,70.8
TRF087898,4,5,,,59.0
TRF062430,23,3,industrial,low,74.5
TRF087286,13,5,,,66.8
TRF033768,3,2,commercial,,56.8
TRF036748,16,4,,high,18.7
TRF050265,20,4,industrial,medium,50.1
TRF042796,10,3,residential,medium,40.9
TRF021003,21,4,residential,high,26.6
TRF003831,21,6,residential,low,53.1
TRF093817,23,0,commercial,low,49.3
TRF057003,1,5,residential,low,62.6
TRF013825,23,6,residential,low,48.5
TRF011723,23,6,,low,78.5
TRF091739,4,4,,low,56.9
TRF086475,17,6,industrial,high,19.2
TRF022339,20,5,residential,high,26.1
TRF027741,15,5,,medium,44.2
TRF031898,17,4,commercial,high,12.6
TRF031576,9,1,,medium,
TRF070867,6,4,industrial,medium,50.1
TRF086854,20,3,commercial,medium,45.2
TRF063199,10,6,industrial,low,73.2
TRF015163,21,0,industrial,high,18.7
TRF058496,7,5,residential,high,14.6
TRF022028,14,1,industrial,medium,
TRF061185,15,4,,medium,33.7
TRF071926,1,2,residential,low,64.5
TRF088220,7,0,residential,high,23.5
TRF039499,4,5,residential,low,59.9
TRF011416,4,1,commercial,low,47.6
TRF065265,16,0,,low,59.1
TRF016760,16,1,,low,45.9
TRF004161,12,3,industrial,,47.0
TRF066144,1,5,commercial,low,76.8
TRF074960,14,4,industrial,low,64.2
TRF068165,23,4,industrial,low,80.0
TRF018765,0,1,commercial,low,65.8
TRF093316,15,2,commercial,low,78.2
TRF025570,12,3,commercial,low,78.9
TRF079584,20,5,,low,47.2
TRF038518,10,3,industrial,low,50.7
TRF050445,23,3,residential,low,55.1
TRF013167,19,5,residential,high,30.0
TRF091685,14,3,industrial,medium,41.3
TRF086290,16,5,,medium,27.4
TRF062407,9,4,industrial,medium,
TRF056088,16,5,commercial,medium,29.3
TRF045657,2,6,residential,high,22.7
TRF010666,8,5,commercial,high,23.7
TRF080294,8,3,industrial,high,25.8
TRF052451,10,4,commercial,medium,29.3
TRF063510,21,3,commercial,low,59.0
TRF079530,17,4,,high,18.8
TRF030613,13,,,medium,37.7
TRF058237,15,1,,high,11.5
TRF088858,8,3,residential,high,17.4
TRF042668,13,4,commercial,high,13.7
TRF005998,1,5,residential,medium,52.3
TRF047213,3,4,residential,low,63.2
TRF083071,19,0,,high,27.7
TRF042230,0,0,residential,low,69.1
TRF083634,4,4,residential,low,73.6
TRF024634,4,4,commercial,high,22.1
TRF086538,7,0,industrial,high,27.2
TRF054150,23,0,industrial,medium,54.5
TRF067491,,5,commercial,high,21.4
TRF062286,4,0,commercial,medium,50.1
TRF086361,12,0,commercial,low,78.7
TRF089940,2,0,industrial,medium,46.2
TRF081049,19,3,residential,high,25.6
TRF059234,20,3,industrial,low,55.2
TRF048291,15,1,commercial,,67.1
TRF032577,14,0,commercial,high,25.4
TRF091655,20,4,,low,55.7
TRF036631,16,0,,medium,42.2
TRF069551,,4,residential,high,15.3
TRF016109,13,2,commercial,,54.8
TRF078894,11,5,commercial,high,16.8
TRF018202,10,2,,low,72.4
TRF052666,14,1,commercial,low,69.3
TRF091529,20,3,residential,medium,40.8
TRF059890,17,5,industrial,high,15.9
TRF013131,1,5,industrial,low,61.6
TRF043288,0,0,industrial,,57.1
TRF007503,20,1,residential,,70.2
TRF080060,13,0,,high,17.4
TRF049603,13,5,commercial,low,72.4
TRF052229,22,4,industrial,high,25.9
TRF087174,5,5,commercial,low,60.1
TRF047345,18,3,residential,high,29.7
TRF031405,4,0,commercial,low,64.2
TRF041318,22,,industrial,low,79.8
TRF044968,3,1,commercial,low,58.9
TRF089373,22,4,industrial,low,52.1
TRF048600,6,5,,medium,32.8
TRF044113,17,4,residential,high,16.9
TRF056290,20,5,residential,medium,48.6
TRF079217,4,2,industrial,high,20.6
TRF044176,3,0,residential,low,54.3
TRF062028,20,5,industrial,medium,38.2
TRF095412,9,2,residential,high,27.0
TRF034844,8,,commercial,high,21.3
TRF068168,22,5,,low,72.0
TRF079035,0,5,commercial,low,55.3
TRF049240,2,5,industrial,low,72.8
TRF068464,7,5,,high,20.9
TRF095876,6,2,industrial,high,14.6
TRF012694,1,2,commercial,low,72.2
TRF005487,,2,industrial,high,27.6
TRF076343,19,0,,high,12.1
TRF087206,4,4,residential,low,74.7
TRF034876,22,1,commercial,low,74.8
TRF008003,16,5,,medium,44.7
TRF013214,23,0,commercial,,73.5
TRF063596,3,4,industrial,low,51.5
TRF062639,2,1,commercial,,48.6
TRF030774,3,4,,low,54.3
TRF076762,2,1,,low,57.8
TRF044847,3,3,commercial,low,65.7
TRF008424,10,1,industrial,medium,54.2
TRF036276,10,2,commercial,high,19.1
TRF016343,13,4,residential,medium,53.7
TRF049510,8,,,high,27.4
TRF011234,0,3,residential,low,78.9
TRF038421,23,3,residential,low,74.3
TRF010461,11,2,industrial,medium,32.5
TRF021775,22,3,industrial,medium,54.7
TRF083419,6,0,commercial,low,51.0
TRF014313,20,3,residential,low,74.1
TRF081845,22,6,commercial,low,45.8
TRF082161,7,6,residential,high,26.5
TRF057768,18,3,industrial,,71.2
TRF053582,16,0,commercial,medium,43.8
TRF033994,14,1,industrial,medium,50.8
TRF025151,,1,commercial,high,11.2
TRF023951,10,5,,medium,28.0
TRF007731,9,6,,high,27.6
TRF026338,4,0,commercial,low,61.8
TRF024332,4,1,industrial,low,71.7
TRF027863,13,2,industrial,medium,32.2
TRF074330,17,4,,medium,33.7
TRF059070,1,4,,low,59.6
TRF014450,19,2,industrial,high,16.7
TRF065879,,1,residential,high,19.0
TRF023854,10,1,commercial,,72.7
TRF063763,23,3,industrial,low,57.9
TRF025955,23,1,commercial,medium,38.0
TRF017608,22,6,industrial,medium,51.7
TRF095106,4,4,residential,low,63.9
TRF024432,8,6,commercial,high,
TRF049107,18,3,commercial,low,62.4
TRF023122,5,2,commercial,low,54.0
TRF022366,3,1,commercial,,77.4
TRF056486,16,6,industrial,medium,44.2
TRF037794,11,2,residential,high,21.9
TRF085790,9,4,residential,medium,41.7
TRF054637,13,2,residential,high,16.1
TRF068808,11,4,commercial,medium,28.0
TRF054768,11,4,industrial,medium,43.1
TRF094292,12,2,industrial,high,29.1
TRF009155,10,0,residential,high,25.3
TRF012698,0,3,commercial,low,72.2
TRF000207,4,2,commercial,low,76.7
TRF064452,7,6,,low,71.3
TRF022073,1,2,commercial,low,75.6
TRF000842,20,6,residential,low,71.4
TRF040384,23,4,residential,low,65.5
TRF091621,9,,residential,high,20.7
TRF052163,6,4,commercial,low,64.0
TRF027463,11,6,,medium,36.0
TRF035262,17,6,industrial,high,11.9
TRF018706,1,0,residential,low,73.1
TRF045141,4,2,commercial,low,56.3
TRF075054,1,0,,low,
TRF083386,15,3,residential,medium,32.1
TRF014323,20,3,,,55.2
TRF011649,15,2,,medium,49.8
TRF053951,10,1,residential,medium,54.1
TRF040368,6,5,,medium,34.6
TRF050173,7,2,,high,19.3
TRF086310,15,1,commercial,low,62.7
TRF069888,19,4,residential,high,18.2
TRF065621,18,3,industrial,medium,51.0
TRF039613,0,0,industrial,low,45.1
TRF094878,3,1,industrial,medium,39.1
TRF033145,15,1,commercial,low,70.1
TRF055951,,0,,high,12.2
TRF021735,16,4,,high,20.1
TRF055437,8,3,,high,12.0
TRF024750,14,3,industrial,low,64.4
TRF067966,1,4,industrial,low,52.5
TRF010532,13,4,commercial,low,49.9
TRF076830,2,6,,low,77.4
TRF092546,19,2,commercial,high,22.7
TRF052123,20,1,commercial,high,29.8
TRF050378,8,5,,high,14.9
TRF093273,2,5,commercial,low,73.3
TRF084463,,4,residential,high,25.9
TRF012099,13,1,residential,high,20.9
TRF015301,17,0,residential,high,16.4
TRF021159,,6,,high,27.2
TRF086849,14,0,,medium,32.1
TRF075805,20,1,commercial,medium,33.5
TRF078925,4,3,commercial,,73.3
TRF032430,7,2,industrial,high,29.3
TRF019316,4,1,,low,60.2
TRF089269,15,3,,medium,54.5
TRF059700,20,2,,medium,25.8
TRF079356,5,0,,low,68.7
TRF034254,23,,residential,low,79.4
TRF019384,,4,residential,high,23.9
TRF084586,18,3,commercial,medium,38.9
TRF087252,5,5,industrial,medium,48.9
TRF095561,8,6,commercial,medium,37.3
TRF003704,10,0,commercial,medium,53.1
TRF088661,2,5,commercial,low,60.0
TRF092611,12,1,residential,low,74.8
TRF082701,2,2,industrial,low,79.3
TRF047372,15,6,commercial,medium,33.6
TRF004523,19,4,industrial,high,26.4
TRF062617,6,4,residential,,79.9
TRF031766,11,6,,medium,50.9
TRF032348,13,0,industrial,medium,35.8
TRF055580,4,6,,low,51.1
TRF085316,8,5,industrial,medium,43.0
TRF007564,13,5,commercial,low,68.5
TRF091286,15,6,,medium,33.9
TRF048259,16,1,,high,10.4
TRF090242,12,4,residential,,73.1
TRF083229,14,1,,low,47.2
TRF064045,20,2,commercial,high,17.4
TRF092947,1,0,commercial,medium,33.0
TRF066796,13,6,,low,77.1
TRF045689,15,1,commercial,medium,52.8
TRF033458,15,1,commercial,medium,53.7
TRF057187,10,0,industrial,high,23.1
TRF025458,20,6,,low,48.0
TRF021282,4,0,commercial,low,56.2
TRF074136,10,5,industrial,low,68.6
TRF050440,17,2,commercial,low,76.5
TRF016316,,0,industrial,high,12.3
TRF005090,14,4,commercial,high,26.4
TRF053581,12,1,residential,low,60.1
TRF009337,3,2,,low,58.6
TRF077111,16,4,,medium,36.0
TRF084024,18,4,residential,high,10.2
TRF040346,6,1,commercial,medium,28.4
TRF064167,2,1,residential,medium,51.1
TRF050337,5,1,commercial,low,47.4
TRF048909,20,4,residential,high,29.5
TRF051728,19,5,residential,high,20.1
TRF054503,22,0,residential,low,68.1
TRF053026,11,3,residential,medium,37.9
TRF064416,17,0,,high,27.8
TRF094783,1,5,industrial,low,48.1
TRF065628,9,2,residential,medium,42.7
TRF001683,5,4,industrial,low,56.5
TRF000548,11,5,industrial,,56.7
TRF024855,23,3,,low,62.8
TRF020281,21,0,industrial,low,51.6
TRF061507,3,5,residential,,71.4
TRF093699,17,1,commercial,high,21.7
TRF017912,6,3,,low,49.1
TRF043678,11,5,industrial,medium,48.9
TRF009430,15,1,,medium,
TRF063026,19,1,residential,high,21.6
TRF079433,0,6,residential,high,
TRF073682,12,3,,medium,54.6
TRF049172,12,5,industrial,high,17.0
TRF037123,9,5,commercial,medium,37.6
TRF059455,,4,residential,high,14.1
TRF040089,6,1,industrial,medium,54.0
TRF060772,4,0,commercial,low,75.1
TRF049867,1,5,residential,low,55.1
TRF033724,22,2,residential,low,78.3
TRF023030,21,3,,medium,28.2
TRF072464,18,1,commercial,high,19.8
TRF020028,8,0,,,58.4
TRF070412,20,1,,medium,29.6
TRF078012,12,3,commercial,medium,25.0
TRF039352,14,5,commercial,medium,45.1
TRF010910,4,,industrial,low,62.9
TRF056020,3,0,commercial,high,15.2
TRF049994,1,4,residential,low,53.2
TRF063177,18,0,industrial,high,17.0
TRF020432,16,6,industrial,medium,49.5
TRF056811,13,6,,medium,45.1
TRF079875,5,1,,low,45.3
TRF066230,8,4,residential,high,29.4
TRF055404,15,6,residential,medium,53.2
TRF057853,6,6,industrial,low,53.2
TRF061698,2,3,residential,low,75.9
TRF021990,17,3,commercial,low,71.0
TRF049509,,1,industrial,high,15.7
TRF052199,18,0,commercial,medium,49.6
TRF047132,20,4,commercial,low,47.2
TRF010488,10,5,,,74.9
TRF095393,10,1,industrial,medium,51.9
TRF026399,13,3,,high,10.2
TRF083310,9,5,residential,low,52.5
TRF058756,14,1,commercial,low,51.8
TRF075553,17,2,residential,high,23.9
TRF095299,9,2,industrial,medium,39.4
TRF039729,2,0,commercial,low,59.1
TRF032633,5,3,,medium,29.2
TRF079411,13,2,commercial,high,27.7
TRF023126,6,5,industrial,medium,45.8
TRF055577,21,4,industrial,medium,41.3
TRF032103,15,2,,medium,35.0
TRF025892,0,1,,low,60.0
TRF021517,23,4,,low,55.6
TRF040825,14,4,,low,68.6
TRF061221,3,6,commercial,low,66.4
TRF055869,8,1,commercial,high,24.2
TRF010246,17,0,commercial,high,21.6
TRF066510,5,4,residential,low,49.0
TRF030974,0,6,commercial,low,76.9
TRF026788,7,2,residential,high,13.2
TRF071939,10,1,,high,11.6
TRF077678,12,3,,medium,28.5
TRF022765,4,4,commercial,low,79.9
TRF012028,17,5,residential,high,24.9
TRF016458,3,4,,low,70.0
TRF026768,16,5,commercial,medium,41.1
TRF018551,22,1,commercial,medium,43.4
TRF083148,23,5,industrial,low,75.5
TRF006830,22,4,residential,low,77.2
TRF025227,10,5,industrial,high,28.7
TRF009174,1,2,commercial,low,49.4
TRF064441,21,0,residential,medium,51.0
TRF008470,8,3,commercial,high,21.3
TRF000793,11,4,residential,high,13.1
TRF082547,9,5,,high,27.7
TRF057982,9,2,,low,58.0
TRF024058,16,3,residential,medium,51.7
TRF095173,23,2,commercial,high,16.6
TRF068351,8,0,industrial,high,23.7
TRF050003,14,3,,medium,39.0
TRF079701,9,0,residential,medium,49.2
TRF029157,0,4,,low,57.9
TRF091263,22,4,commercial,medium,42.4
TRF090093,14,6,commercial,,74.8
TRF032551,6,4,,low,52.8
TRF087164,8,1,residential,high,11.5
TRF007088,23,4,residential,low,65.1
TRF070689,9,2,,high,17.3
TRF026977,10,4,,medium,45.3
TRF031753,9,2,,high,11.8
TRF044923,12,1,industrial,medium,28.5
TRF043421,20,5,,high,14.9
TRF030017,0,2,industrial,low,53.3
TRF003106,4,6,industrial,low,50.5
TRF037809,,5,commercial,medium,
TRF084941,19,6,residential,medium,49.7
TRF054381,14,2,residential,medium,28.4
TRF068272,17,5,residential,high,24.3
TRF005192,11,3,,medium,47.2
TRF084359,15,3,residential,medium,42.1
TRF041621,16,5,commercial,low,
TRF036455,18,3,industrial,high,24.7
TRF017599,18,3,,high,28.7
TRF043083,6,0,commercial,medium,46.0
TRF058161,13,5,commercial,low,74.4
TRF078391,17,4,,high,19.3
TRF031204,20,2,industrial,low,58.9
TRF004969,2,4,industrial,low,58.1
TRF084154,2,6,commercial,low,52.0
TRF026790,19,5,residential,high,18.3
TRF049251,2,3,,low,49.8
TRF019880,15,3,,medium,50.0
TRF026479,19,6,residential,high,27.6
TRF038878,2,5,residential,low,51.3
TRF065370,5,0,commercial,low,71.7
TRF049090,20,5,industrial,medium,41.9
TRF018030,18,2,industrial,low,77.8
TRF007855,7,4,industrial,medium,26.7
TRF010406,13,4,industrial,medium,43.9
TRF031923,8,1,industrial,high,27.5
TRF056165,1,4,industrial,high,18.7
TRF030985,21,3,commercial,medium,32.2
TRF095351,9,5,residential,high,16.7
TRF016261,3,5,commercial,high,13.6
TRF080787,15,4,residential,low,55.9
TRF030489,23,0,commercial,low,49.2
TRF092358,10,2,commercial,low,45.8
TRF077001,1,1,,low,50.9
TRF065985,14,2,commercial,medium,43.0
TRF030465,22,2,industrial,medium,44.7
TRF083964,22,0,residential,medium,53.7
TRF066982,2,5,residential,low,69.2
TRF094691,5,1,industrial,low,64.0
TRF058840,19,0,,high,
TRF076682,6,2,residential,high,27.2
TRF079762,0,2,industrial,low,49.8
TRF043923,19,0,industrial,high,23.7
TRF008850,13,2,commercial,medium,53.3
TRF063194,20,3,,medium,35.4
TRF087343,10,0,residential,medium,54.4
TRF041677,23,5,industrial,low,79.5
TRF090129,14,4,,medium,44.7
TRF083278,1,2,,low,45.7
TRF022981,13,0,residential,high,16.3
TRF043523,10,4,industrial,medium,49.0
TRF017424,20,3,industrial,medium,50.3
TRF090928,14,4,commercial,high,28.3
TRF088854,8,3,industrial,high,20.9
TRF050931,12,2,industrial,medium,
TRF091268,18,2,commercial,medium,43.0
TRF082690,6,1,residential,medium,42.2
TRF042514,23,1,,low,63.9
TRF078626,23,3,industrial,low,64.1
TRF012419,9,1,commercial,medium,33.2
TRF033023,9,3,residential,high,29.9
TRF022474,7,0,commercial,medium,35.7
TRF074607,18,2,,medium,48.6
TRF070279,22,4,residential,low,65.4
TRF093393,5,3,residential,low,60.6
TRF013345,18,4,commercial,high,24.0
TRF065481,11,3,residential,medium,29.7
TRF078495,13,3,industrial,high,29.3
TRF095556,3,6,,medium,38.0
TRF053884,8,1,residential,high,26.4
TRF008826,6,0,commercial,medium,28.6
TRF005760,4,3,residential,medium,51.7
TRF048363,8,2,,high,29.7
TRF081778,2,5,industrial,medium,35.2
TRF085190,13,4,residential,medium,38.5
TRF036498,4,1,industrial,low,60.1
TRF086241,10,2,industrial,high,20.7
TRF008653,20,0,,medium,47.6
TRF028849,1,2,industrial,low,64.7
TRF060133,16,3,industrial,low,63.6
TRF027888,0,0,residential,medium,43.2
TRF051012,21,5,commercial,low,47.2
TRF001571,17,0,,high,23.5
TRF095190,11,1,commercial,medium,51.9
TRF085721,20,0,commercial,medium,31.3
TRF052710,8,5,residential,high,12.4
TRF001966,21,,industrial,low,45.9
TRF022757,17,1,residential,high,18.7
TRF042385,21,4,industrial,low,67.0
TRF046738,11,4,commercial,medium,42.0
TRF013879,2,5,industrial,medium,44.1
TRF028021,15,6,commercial,medium,49.8
TRF030463,13,4,residential,medium,30.9
TRF015835,20,0,commercial,low,45.8
TRF056084,20,2,residential,medium,
TRF051782,17,1,residential,high,14.1
TRF071003,0,3,,low,47.7
TRF027148,3,5,,medium,41.7
TRF081878,13,5,commercial,low,60.4
TRF024845,16,5,residential,medium,48.9
TRF082155,9,3,residential,high,11.7
TRF073670,2,5,industrial,low,55.6
TRF042295,,2,commercial,medium,36.2
TRF042880,16,,commercial,high,13.1
TRF014115,17,2,industrial,high,10.4
TRF067175,13,0,,medium,38.5
TRF095793,17,6,residential,high,29.6
TRF005769,17,5,residential,high,22.2
TRF095661,10,5,residential,medium,50.6
TRF022005,5,4,industrial,low,47.2
TRF087047,20,,,low,60.2
TRF012662,7,0,commercial,medium,53.4
TRF008281,9,3,commercial,high,29.3
TRF087681,19,5,residential,high,23.8
TRF089124,8,1,,low,57.5
TRF025186,3,0,commercial,,47.9
TRF044187,0,4,commercial,low,71.0
TRF001909,16,0,,medium,38.8
TRF003663,13,5,industrial,low,56.9
TRF055271,20,4,industrial,low,67.8
TRF011979,19,5,residential,low,78.8
TRF026213,21,5,commercial,low,79.3
TRF031266,21,0,commercial,low,51.5
TRF049106,6,0,residential,low,52.9
TRF026443,11,4,industrial,high,16.1
TRF094987,15,5,residential,medium,45.6
TRF006379,18,3,commercial,low,71.3
TRF078408,21,1,commercial,medium,32.2
TRF006871,22,4,industrial,low,45.5
TRF058195,6,0,residential,high,29.9
TRF040413,8,4,,medium,46.9
TRF090486,7,4,commercial,high,20.2
TRF051200,0,1,,low,46.3
TRF013474,19,5,industrial,low,51.6
TRF086513,15,,residential,high,24.0
TRF093902,21,6,industrial,low,68.1
TRF086841,0,6,industrial,medium,40.9
TRF084019,14,0,industrial,low,61.6
TRF068535,20,6,industrial,low,74.2
TRF083204,2,3,commercial,medium,30.9
TRF006260,22,6,,low,49.9
TRF091324,7,3,commercial,high,17.3
TRF057942,23,6,commercial,low,48.0
TRF069770,5,5,industrial,low,77.4
TRF088480,16,5,,high,28.9
TRF004515,8,3,commercial,medium,29.3
TRF093640,17,3,commercial,medium,32.1
TRF028400,4,1,industrial,medium,46.0
TRF023323,,6,commercial,high,29.6
TRF046936,12,5,industrial,,80.0
TRF057758,13,4,industrial,medium,37.4
TRF020120,9,1,residential,medium,53.7
TRF035816,16,4,industrial,,70.2
TRF088786,5,0,residential,low,56.2
TRF001470,2,3,industrial,medium,49.4
TRF088001,8,3,industrial,high,22.9
TRF010170,16,0,residential,high,29.8
TRF022080,9,5,,high,22.9
TRF051230,12,6,residential,medium,43.0
TRF070079,20,5,industrial,medium,49.2
TRF016273,14,5,industrial,medium,46.6
TRF038555,1,0,industrial,low,45.2
TRF023231,11,6,commercial,medium,27.0
TRF013175,8,4,residential,high,22.6
TRF079560,1,6,commercial,low,64.3
TRF002368,16,3,,,73.5
TRF022360,11,4,commercial,medium,
TRF021151,7,5,commercial,low,71.2
TRF036588,1,5,,low,51.2
TRF061708,12,1,industrial,medium,44.6
TRF018384,8,6,commercial,high,12.8
TRF057374,21,4,industrial,low,74.4
TRF093531,13,4,,high,18.7
TRF031758,14,2,industrial,low,68.6
TRF086118,15,3,commercial,medium,32.5
TRF071884,6,5,residential,low,62.4
TRF008944,12,4,,medium,39.0
TRF060471,18,3,residential,high,23.6
TRF060850,22,5,,low,63.5
TRF087857,2,0,commercial,low,46.2
TRF042876,19,0,commercial,high,24.0
TRF017889,15,0,residential,medium,46.6
TRF092944,16,6,,,63.7
TRF015032,5,2,,low,77.7
TRF032848,18,1,industrial,medium,53.5
TRF004952,19,6,commercial,high,12.7
TRF051993,10,4,industrial,medium,53.4
TRF094834,18,3,residential,medium,32.1
TRF052343,23,2,commercial,low,59.5
TRF045044,1,0,industrial,medium,46.5
TRF049959,9,5,industrial,high,23.3
TRF060543,0,0,,,57.3
TRF088556,18,6,,low,71.1
TRF091028,16,3,residential,high,
TRF083738,1,1,,low,
TRF009594,1,6,commercial,low,62.7
TRF003502,22,4,industrial,low,68.6
TRF060578,13,3,commercial,medium,33.1
TRF005851,21,,industrial,medium,25.9
TRF066331,11,0,residential,high,27.6
TRF027181,22,1,commercial,medium,51.9
TRF033131,0,1,residential,medium,44.0
TRF021606,4,0,industrial,low,56.2
TRF059106,12,5,commercial,low,49.7
TRF053753,3,3,industrial,low,61.5
TRF042732,1,5,commercial,low,69.1
TRF066113,17,6,,low,68.9
TRF013792,18,3,residential,high,19.6
TRF095916,12,0,,medium,48.3
TRF048331,5,3,commercial,high,18.5
TRF015890,19,6,industrial,high,12.4
TRF072460,18,3,commercial,high,16.3
TRF053908,11,4,commercial,medium,42.1
TRF064683,0,1,industrial,low,57.9
TRF028477,17,0,residential,medium,40.5
TRF091495,11,4,residential,high,27.9
TRF008749,9,2,industrial,high,28.5
TRF087381,0,5,,medium,35.0
TRF038259,7,6,commercial,high,20.6
TRF070483,7,6,industrial,,50.1
TRF082325,22,3,industrial,,62.7
TRF035885,8,4,residential,medium,31.4
TRF020701,,3,commercial,medium,27.1
TRF031418,21,2,commercial,low,78.1
TRF005724,2,4,industrial,medium,32.2
TRF091573,21,4,residential,low,76.8
TRF051584,3,6,residential,low,77.7
TRF012522,20,2,industrial,medium,34.9
TRF074530,8,0,industrial,high,19.6
TRF091557,21,4,industrial,low,76.3
TRF024045,16,3,,low,50.3
TRF086387,18,4,,medium,51.7
TRF050419,10,6,,medium,36.8
TRF060009,7,2,commercial,high,28.5
TRF056634,19,4,commercial,medium,45.7
TRF023538,23,0,,medium,53.1
TRF032655,21,6,residential,low,70.6
TRF054402,5,3,commercial,medium,51.8
TRF022955,18,2,commercial,high,21.9
TRF080351,0,4,commercial,low,56.2
TRF051261,13,6,industrial,low,62.4
TRF038988,0,6,,low,48.5
TRF093278,2,1,industrial,low,49.7
TRF091792,15,0,,high,11.1
TRF059810,15,6,,high,21.8
TRF084712,20,6,commercial,,76.4
TRF037738,0,1,,low,60.0
TRF011942,12,,residential,low,68.5
TRF005123,3,4,commercial,low,53.7
TRF075515,3,6,residential,low,46.3
TRF095130,7,6,industrial,medium,25.5
TRF060320,19,1,commercial,high,25.5
TRF064351,17,0,,high,18.3
TRF074610,15,5,residential,low,47.7
TRF043109,10,3,residential,low,52.8
TRF068926,6,1,residential,medium,54.8
TRF032354,,1,,high,23.5
TRF079279,20,1,commercial,high,23.6
TRF052329,3,6,residential,low,48.9
TRF008385,23,4,industrial,low,49.3
TRF058423,13,1,,medium,39.9
TRF018703,7,5,,high,25.9
TRF026438,20,3,industrial,high,29.4
TRF036103,15,5,industrial,medium,37.8
TRF060157,6,5,,high,13.6
TRF089763,1,1,,medium,47.3
TRF093949,20,6,commercial,medium,53.9
