road_id,road_type,num_lanes,num_signals,zone_type
RD01642,urban,3,5,commercial
RD08655,urban,2,4,residential
RD09701,residential,,13,commercial
RD07575,urban,3,8,commercial
RD21114,urban,2,9,commercial
RD08386,residential,1,8,industrial
RD03320,highway,5,2,
RD02460,highway,6,1,residential
RD16768,residential,,10,residential
RD02952,urban,2,3,industrial
RD04888,urban,4,10,commercial
RD16191,residential,1,8,residential
RD21923,residential,1,12,
RD03619,residential,3,5,commercial
RD02917,urban,2,6,commercial
RD00844,urban,2,5,residential
RD00418,residential,3,9,residential
RD00090,urban,4,4,commercial
RD07685,residential,3,11,
RD10834,highway,6,1,commercial
RD15751,residential,3,8,commercial
RD06806,urban,4,11,residential
RD16265,highway,6,2,commercial
RD17962,highway,6,2,industrial
RD05256,residential,2,,residential
RD13427,residential,,8,industrial
RD11729,highway,3,3,commercial
RD06609,residential,2,12,
RD17143,residential,3,11,residential
RD08618,residential,1,14,
RD06546,residential,2,14,residential
RD06510,highway,3,0,residential
RD16310,residential,2,6,residential
RD03483,urban,3,7,commercial
RD03736,residential,2,8,industrial
RD09264,residential,,11,industrial
RD03858,highway,3,0,industrial
RD20241,urban,4,5,commercial
RD16764,residential,,14,commercial
RD03438,residential,2,15,residential
RD13725,highway,3,,commercial
RD04495,highway,6,3,residential
RD19846,residential,1,,commercial
RD20408,highway,6,2,commercial
RD08847,residential,3,13,residential
RD17050,highway,5,0,industrial
RD21709,urban,3,6,commercial
RD03309,residential,3,9,residential
RD21682,highway,6,,residential
RD13792,urban,4,5,commercial
RD09867,residential,3,13,residential
RD20655,urban,4,10,residential
RD06734,residential,3,15,residential
RD05018,urban,4,6,commercial
RD15546,residential,3,10,commercial
RD08282,residential,3,6,
RD17934,highway,5,3,industrial
RD04050,urban,2,,commercial
RD12461,urban,2,11,industrial
RD14560,urban,2,6,commercial
RD03795,residential,2,11,commercial
RD01581,residential,2,15,residential
RD00647,residential,2,9,residential
RD21417,residential,1,9,
RD13025,highway,4,3,
RD21692,urban,4,7,commercial
RD01572,residential,2,7,commercial
RD20419,urban,2,9,residential
RD17523,residential,3,5,industrial
RD08382,urban,4,7,residential
RD20983,urban,2,7,commercial
RD12295,urban,3,3,commercial
RD01225,residential,2,14,industrial
RD12013,residential,1,6,industrial
RD05538,residential,1,12,residential
RD16536,residential,2,7,residential
RD19324,highway,5,0,industrial
RD06921,highway,6,0,commercial
RD04300,urban,,9,industrial
RD07351,urban,4,9,commercial
RD00627,highway,3,0,industrial
RD05403,residential,2,5,residential
RD06175,highway,3,0,industrial
RD11772,residential,2,8,
RD16063,residential,2,5,residential
RD11231,residential,,5,residential
RD04385,highway,6,,commercial
RD14211,residential,3,,commercial
RD11071,residential,,6,residential
RD17175,residential,3,6,residential
RD19542,highway,3,3,commercial
RD17049,residential,3,5,residential
RD14940,urban,4,7,residential
RD09530,residential,1,11,commercial
RD09772,residential,3,5,residential
RD02140,urban,2,8,industrial
RD05473,urban,2,4,industrial
RD10031,residential,2,15,commercial
RD19290,residential,1,10,residential
RD16494,urban,3,4,commercial
RD13050,urban,4,6,commercial
RD03366,urban,4,4,commercial
RD04225,urban,3,3,commercial
RD10227,highway,3,1,commercial
RD11284,highway,5,2,industrial
RD07415,residential,1,10,residential
RD08154,urban,4,7,residential
RD20536,highway,,0,industrial
RD00136,highway,3,3,industrial
RD00588,residential,,6,residential
RD06245,highway,4,3,commercial
RD17401,urban,2,10,commercial
RD10559,residential,1,5,commercial
RD12226,residential,2,,residential
RD06535,residential,2,13,commercial
RD17491,residential,1,8,residential
RD00153,residential,,14,
RD12561,urban,4,7,commercial
RD15644,urban,4,6,industrial
RD14059,highway,6,2,residential
RD20759,highway,3,3,
RD14212,urban,3,4,commercial
RD04241,residential,1,6,
RD02885,residential,3,9,residential
RD16043,urban,2,7,
RD05192,residential,2,6,residential
RD18884,highway,6,2,commercial
RD05525,urban,3,11,residential
RD06862,highway,3,3,commercial
RD08963,highway,5,1,commercial
RD20792,highway,6,3,industrial
RD02588,residential,3,15,residential
RD05795,residential,3,12,commercial
RD20678,residential,1,9,commercial
RD10900,highway,5,0,
RD15978,urban,4,3,commercial
RD02649,residential,1,14,industrial
RD05910,highway,5,0,commercial
RD10368,urban,4,4,residential
RD04694,residential,2,14,residential
RD18659,urban,,4,residential
RD13409,urban,2,5,residential
RD11229,urban,2,11,commercial
RD06564,urban,,6,residential
RD04502,urban,3,4,commercial
RD04941,highway,5,2,industrial
RD01772,urban,4,8,commercial
RD13537,residential,,9,industrial
RD17362,highway,6,0,industrial
RD12507,highway,5,0,industrial
RD03927,urban,3,10,commercial
RD05392,urban,2,4,commercial
RD06375,highway,4,2,residential
RD02334,urban,4,4,residential
RD20338,highway,4,0,industrial
RD19016,residential,2,13,commercial
RD19123,residential,3,14,industrial
RD20788,residential,1,12,industrial
RD15419,urban,3,5,commercial
RD03860,residential,,8,residential
RD15197,highway,3,0,industrial
RD09636,residential,3,7,residential
RD19188,residential,2,6,commercial
RD08539,residential,3,13,industrial
RD12180,urban,3,7,commercial
RD10857,residential,2,7,commercial
RD13779,urban,3,6,residential
RD10063,urban,2,9,commercial
RD07319,highway,4,1,industrial
RD11642,residential,3,5,residential
RD07283,urban,2,8,
RD02927,residential,3,11,commercial
RD21445,residential,2,10,commercial
RD10999,residential,,5,residential
RD18319,urban,2,6,commercial
RD04193,residential,1,5,residential
RD15427,highway,4,0,
RD05936,residential,3,8,commercial
RD18293,residential,1,10,commercial
RD09837,highway,5,,residential
RD11748,residential,,6,residential
RD15589,residential,,10,commercial
RD20917,residential,2,13,
RD17519,highway,5,2,commercial
RD07287,urban,3,4,commercial
RD11245,highway,3,0,
RD06224,residential,2,15,residential
RD19105,highway,4,0,industrial
RD01158,urban,3,6,commercial
RD12723,highway,5,3,industrial
RD13258,urban,2,4,residential
RD13716,urban,3,4,commercial
RD08501,urban,2,7,commercial
RD09687,highway,3,,commercial
RD21477,residential,3,6,industrial
RD00835,urban,3,3,industrial
RD21645,residential,2,15,commercial
RD13242,urban,3,3,industrial
RD01861,highway,3,1,industrial
RD07875,urban,,8,commercial
RD16951,highway,5,2,industrial
RD04913,urban,,3,residential
RD06173,urban,3,11,
RD09791,urban,2,,residential
RD21348,residential,,13,commercial
RD21500,residential,1,9,residential
RD08558,highway,4,1,industrial
RD09073,residential,1,12,industrial
RD10655,residential,1,14,commercial
RD20992,urban,3,11,commercial
RD09060,residential,2,7,commercial
RD11020,urban,2,11,residential
RD02092,residential,2,14,residential
RD15786,residential,1,7,residential
RD03543,urban,4,7,commercial
RD09781,residential,2,7,commercial
RD09263,residential,2,11,industrial
RD19958,highway,3,3,residential
RD19457,urban,3,6,commercial
RD21213,residential,2,13,residential
RD18398,highway,,0,commercial
RD12263,residential,2,13,commercial
RD21705,residential,2,8,residential
RD16762,urban,4,4,commercial
RD00241,residential,2,15,residential
RD03353,highway,5,0,industrial
RD19153,urban,2,6,commercial
RD13014,highway,6,0,industrial
RD20435,highway,6,3,commercial
RD17061,residential,1,15,residential
RD09901,urban,3,7,residential
RD15293,urban,2,3,residential
RD07151,highway,5,0,industrial
RD11427,highway,6,3,commercial
RD12337,residential,3,14,commercial
RD13888,urban,4,10,industrial
RD09024,urban,4,11,residential
RD21062,urban,3,9,industrial
RD10010,residential,1,12,residential
RD19935,urban,4,6,commercial
RD08271,residential,2,11,residential
RD07333,residential,2,13,residential
RD19699,urban,4,6,residential
RD05676,highway,3,3,industrial
RD04336,highway,3,3,industrial
RD15536,urban,4,3,residential
RD00292,urban,4,10,commercial
RD16820,residential,3,11,residential
RD13419,urban,3,3,
RD21352,residential,,8,residential
RD08818,residential,3,7,
RD06775,highway,,,industrial
RD07377,urban,2,5,commercial
RD21214,highway,4,3,industrial
RD07023,residential,2,12,residential
RD18752,highway,5,0,industrial
RD05339,residential,3,7,industrial
RD12667,urban,2,10,industrial
RD00900,highway,5,3,residential
RD09342,residential,2,,commercial
RD08476,urban,4,4,commercial
RD05359,highway,,3,
RD11281,urban,4,3,commercial
RD11461,highway,4,2,commercial
RD19231,residential,3,7,industrial
RD05820,urban,3,9,residential
RD14618,urban,4,9,commercial
RD16017,highway,3,2,residential
RD04060,residential,3,6,residential
RD20822,residential,2,7,residential
RD13008,highway,5,2,residential
RD16552,urban,3,3,residential
RD15212,urban,2,,commercial
RD09747,residential,,7,residential
RD08978,highway,6,1,industrial
RD06525,urban,2,7,residential
RD11809,urban,2,8,residential
RD14957,highway,3,1,commercial
RD01084,residential,3,11,residential
RD08176,urban,4,8,industrial
RD21211,highway,3,,residential
RD06578,residential,2,12,commercial
RD06317,highway,6,3,residential
RD05694,urban,2,3,residential
RD18635,residential,2,5,residential
RD17180,urban,2,10,commercial
RD04445,residential,2,8,
RD13219,residential,1,14,commercial
RD16607,urban,3,3,industrial
RD10195,residential,2,14,residential
RD02151,highway,4,2,industrial
RD01842,urban,4,10,commercial
RD12253,urban,2,7,industrial
RD16925,urban,2,9,commercial
RD15875,highway,3,1,residential
RD13343,urban,4,10,industrial
RD06927,highway,4,2,industrial
RD06159,highway,6,2,residential
RD02926,urban,2,8,industrial
RD21154,residential,3,7,commercial
RD13657,residential,,14,industrial
RD08829,residential,1,8,
RD10515,residential,3,15,residential
RD04404,urban,3,9,commercial
RD07470,urban,3,4,commercial
RD03219,urban,4,9,residential
RD16110,residential,3,9,residential
RD09187,residential,1,,industrial
RD10190,residential,1,6,industrial
RD09931,residential,3,5,residential
RD11072,residential,3,10,residential
RD00663,urban,3,,commercial
RD12205,residential,1,9,commercial
RD15572,residential,1,,residential
RD01616,residential,3,11,residential
RD07785,residential,2,5,residential
RD10863,urban,2,11,residential
RD01271,highway,5,1,residential
RD13164,urban,2,7,
RD19945,highway,3,1,residential
RD20259,highway,5,3,industrial
RD04714,urban,2,3,industrial
RD13205,highway,5,3,residential
RD09025,highway,3,1,
RD05643,highway,4,2,commercial
RD15501,urban,3,11,residential
RD19955,residential,1,7,industrial
RD18745,residential,1,8,commercial
RD15912,highway,4,3,industrial
RD21457,urban,4,11,commercial
RD12552,residential,3,12,
RD08656,highway,4,2,commercial
RD13465,residential,1,6,commercial
RD11268,residential,1,,residential
RD09375,residential,1,14,residential
RD03310,residential,2,7,
RD18439,residential,2,8,
RD03462,highway,4,1,residential
RD19094,residential,3,11,residential
RD18567,urban,4,10,commercial
RD04857,urban,3,3,residential
RD04904,urban,3,7,commercial
RD13581,urban,2,5,
RD03688,highway,4,3,industrial
RD13750,highway,5,3,residential
RD20417,urban,3,9,industrial
RD00406,highway,3,0,industrial
RD15013,highway,6,1,commercial
RD17030,residential,2,12,residential
RD09051,urban,,5,commercial
RD10687,urban,,5,industrial
RD18090,residential,3,15,residential
RD13021,highway,3,1,residential
RD18231,residential,2,8,commercial
RD12718,residential,2,9,residential
RD02852,urban,3,7,industrial
RD02196,urban,4,6,commercial
RD10478,urban,2,11,commercial
RD08451,highway,4,2,commercial
RD04846,residential,1,12,commercial
RD06617,residential,2,8,commercial
RD14267,residential,3,14,commercial
RD00805,urban,2,8,commercial
RD02568,urban,4,3,
RD13874,residential,,7,commercial
RD04135,urban,2,11,industrial
RD06316,residential,3,5,commercial
RD06944,residential,3,12,commercial
RD05478,residential,1,7,commercial
RD05665,residential,,8,
RD14715,residential,1,8,residential
RD03942,urban,2,11,industrial
RD04832,urban,3,3,commercial
RD20326,urban,3,7,commercial
RD18727,highway,5,1,industrial
RD16936,urban,3,6,commercial
RD18718,urban,3,8,commercial
RD16453,highway,4,1,commercial
RD01138,urban,2,9,commercial
RD12937,highway,3,0,industrial
RD15607,urban,4,6,
RD07722,residential,1,8,residential
RD15560,residential,1,13,residential
RD17548,urban,,9,
RD13718,residential,,7,industrial
RD17124,residential,2,9,industrial
RD12685,urban,3,3,industrial
RD18141,urban,,5,residential
RD07456,residential,1,13,residential
RD19325,highway,6,2,industrial
RD13566,residential,1,9,commercial
RD17743,highway,6,1,residential
RD11266,urban,2,7,commercial
RD21894,urban,2,5,commercial
RD21872,urban,3,3,commercial
RD04953,highway,3,3,commercial
RD02020,urban,3,7,commercial
RD18490,urban,4,6,commercial
RD08801,residential,1,12,
RD07414,urban,2,10,commercial
RD08632,urban,4,6,residential
RD15240,highway,5,3,industrial
RD08628,urban,4,11,commercial
RD06114,highway,5,3,
RD12105,residential,3,5,industrial
RD12500,highway,3,2,residential
RD06059,highway,4,,commercial
RD12699,urban,3,6,commercial
RD17830,urban,3,10,commercial
RD21033,residential,3,7,industrial
RD02987,urban,2,4,residential
RD21661,residential,2,6,residential
RD16027,highway,4,2,industrial
RD15432,urban,3,7,commercial
RD10105,urban,,5,commercial
RD03785,highway,6,1,industrial
RD15518,highway,,0,commercial
RD02685,residential,2,12,residential
RD09563,residential,2,,commercial
RD20913,residential,3,11,
RD05598,highway,4,0,industrial
RD03179,urban,2,3,residential
RD06543,residential,1,12,residential
RD15740,residential,3,7,commercial
RD19668,residential,1,8,residential
RD20483,highway,,2,commercial
RD21694,residential,1,6,residential
RD09652,residential,2,,residential
RD02872,highway,6,0,residential
RD14012,urban,4,6,residential
RD00126,residential,1,9,
RD11824,highway,4,1,residential
RD01787,urban,3,7,
RD05033,urban,2,11,commercial
RD16088,highway,5,1,residential
RD18012,residential,1,8,residential
RD18736,residential,1,6,residential
RD12875,urban,2,4,residential
RD01627,urban,2,7,residential
RD03143,residential,2,5,commercial
RD09746,residential,1,7,residential
RD09225,residential,2,8,residential
RD21647,residential,3,14,commercial
RD08693,urban,3,9,residential
RD17699,residential,1,9,commercial
RD18158,residential,3,6,residential
RD13412,urban,4,8,commercial
RD06226,residential,3,11,residential
RD06736,residential,3,6,residential
RD10850,urban,,11,commercial
RD03319,urban,2,9,commercial
RD01755,urban,,11,commercial
RD05148,residential,2,13,residential
RD14228,residential,2,15,residential
RD19901,residential,1,,commercial
RD05407,highway,6,2,commercial
RD21419,highway,4,1,industrial
RD14134,residential,1,10,residential
RD01016,residential,3,14,industrial
RD15819,residential,,15,commercial
RD20108,urban,3,10,industrial
RD19466,residential,1,9,residential
RD11074,residential,2,6,commercial
RD17926,residential,3,15,residential
RD05273,urban,4,3,commercial
RD12304,urban,,4,
RD05575,residential,3,5,commercial
RD11201,highway,5,,commercial
RD03432,highway,6,2,industrial
RD08557,residential,3,8,residential
RD10444,urban,2,11,commercial
RD00658,highway,3,0,
RD01095,residential,,6,residential
RD02416,residential,1,11,residential
RD14788,residential,1,6,commercial
RD05330,urban,4,9,industrial
RD07392,highway,4,3,industrial
RD21331,residential,1,5,residential
RD18942,highway,3,0,commercial
RD15712,highway,6,1,industrial
RD03324,residential,1,13,residential
RD12300,urban,4,3,industrial
RD17893,urban,3,10,commercial
RD11510,highway,4,3,commercial
RD12410,residential,1,10,commercial
RD16158,highway,,2,industrial
RD13567,urban,4,6,commercial
RD13752,urban,2,9,commercial
RD14360,urban,3,8,industrial
RD12647,residential,2,13,commercial
RD01578,residential,2,,commercial
RD00042,urban,4,9,commercial
RD03541,urban,3,7,
RD08411,highway,,3,residential
RD11485,urban,3,6,residential
RD02222,urban,2,3,commercial
RD08177,highway,4,2,
RD06871,residential,1,5,residential
RD08691,urban,3,7,residential
RD00374,residential,3,12,residential
RD14636,urban,2,5,commercial
RD11002,residential,1,10,residential
RD21956,urban,,4,
RD02908,urban,3,6,commercial
RD20847,urban,,4,industrial
RD05502,urban,3,11,residential
RD10470,residential,2,14,industrial
RD11365,highway,3,1,commercial
RD07799,urban,2,9,commercial
RD02550,residential,3,13,residential
RD10852,residential,2,14,commercial
RD04609,urban,4,9,residential
RD16259,highway,5,3,commercial
